"","id","long","lat","order","hole","piece","group","location","grocery","leisure","happy","rank_grocery","rank_leisure","rank_happy"
"120",11110,127.01752508,37.57986145,120,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"121",11110,127.01753365,37.57984703,121,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"122",11110,127.0175504,37.57980219,122,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"123",11110,127.01755574,37.5797879,123,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"124",11110,127.01756829,37.57973722,124,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"125",11110,127.01757749,37.5797192,125,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"126",11110,127.01759712,37.57970625,126,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"127",11110,127.01764343,37.5796909,127,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"128",11110,127.01765495,37.57968709,128,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"129",11110,127.01769864,37.57966709,129,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"130",11110,127.01778877,37.57961423,130,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"131",11110,127.01784173,37.57958316,131,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"132",11110,127.01796076,37.57952515,132,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"133",11110,127.01796625,37.57952037,133,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"134",11110,127.01797226,37.57951586,134,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"135",11110,127.01826667,37.57906307,135,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"136",11110,127.01827274,37.57904706,136,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"137",11110,127.01827958,37.57902901,137,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"138",11110,127.01826772,37.57899437,138,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"139",11110,127.01817903,37.5786827,139,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"140",11110,127.01815231,37.57861513,140,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"141",11110,127.01798866,37.57848479,141,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"142",11110,127.01797114,37.57845326,142,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"143",11110,127.01795451,37.57842342,143,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"144",11110,127.017802,37.57829082,144,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"145",11110,127.01769477,37.5781388,145,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"146",11110,127.0176938,37.57812323,146,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"147",11110,127.01769318,37.57811317,147,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"148",11110,127.01777678,37.5780126,148,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"149",11110,127.01780601,37.57797745,149,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"150",11110,127.01778916,37.57797547,150,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"151",11110,127.01777894,37.57796112,151,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"152",11110,127.01780277,37.57794606,152,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"153",11110,127.01781413,37.57793888,153,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"154",11110,127.01786029,37.57791043,154,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"155",11110,127.01792501,37.57782623,155,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"156",11110,127.0180091,37.57774644,156,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"157",11110,127.0180191,37.57773696,157,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"158",11110,127.01810733,37.57757844,158,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"159",11110,127.01822062,37.5776121,159,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"160",11110,127.01841795,37.57767074,160,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"161",11110,127.01873543,37.577544,161,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"162",11110,127.01875647,37.577524,162,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"163",11110,127.0187724,37.57751809,163,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"164",11110,127.01891411,37.57765716,164,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"165",11110,127.0189364,37.5776656,165,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"166",11110,127.01896098,37.57767739,166,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"167",11110,127.01898629,37.57768952,167,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"168",11110,127.01902167,37.57770613,168,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"169",11110,127.01906761,37.57771934,169,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"170",11110,127.01911365,37.57773258,170,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"171",11110,127.01912675,37.5777354,171,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"172",11110,127.01918743,37.57776185,172,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"173",11110,127.01918726,37.57781423,173,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"174",11110,127.01938817,37.57787408,174,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"175",11110,127.01950179,37.57790794,175,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"176",11110,127.01946228,37.57796011,176,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"177",11110,127.01937128,37.57808027,177,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"178",11110,127.01941515,37.57809885,178,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"179",11110,127.01952252,37.57814329,179,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"180",11110,127.01953262,37.57814501,180,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"181",11110,127.01998567,37.57831921,181,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"182",11110,127.01999309,37.57832203,182,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"183",11110,127.01999911,37.57832429,183,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"184",11110,127.02001043,37.57832879,184,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"185",11110,127.02002133,37.57833297,185,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"186",11110,127.02005211,37.57834492,186,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"187",11110,127.02005838,37.57834737,187,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"188",11110,127.02009994,37.57836341,188,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"189",11110,127.02011109,37.57836762,189,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"190",11110,127.02011657,37.57836988,190,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
"191",11110,127.02012259,37.57837214,191,FALSE,"1","11110.1","종로구",1190,165,13.87,25,1,1
